5,5e-10,0,100e9,0.27,-0.00,2e-10,5e-9,1000,0.01
5,5e-10,1,100e9,0.27,-0.0042,2e-10,5e-9,1000,0.01
5,5e-10,2,100e9,0.27,-0.0084,2e-10,5e-9,1000,0.01
5,5e-10,3,100e9,0.27,-0.0126,2e-10,5e-9,1000,0.01
5,5e-10,4,100e9,0.27,-0.0168,2e-10,5e-9,1000,0.01
5,5e-10,5,100e9,0.27,-0.0202,2e-10,5e-9,1000,0.01
5,5e-10,6,100e9,0.27,-0.0250,2e-10,5e-9,1000,0.01
